18.468	2.926	0.513	0.271	-0.691	0.150	1.020	-0.254	0.893	-1.002
14.370	0.264	-1.019	7.153	-1.485	0.821	1.042	-0.736	-0.094	0.525
11.255	7.825	-0.190	8.648	-0.298	5.686	-0.350	-0.459	-0.232	0.871
4.352	3.077	-1.838	7.122	0.052	0.271	-0.658	0.478	0.418	-0.262
9.642	8.746	0.391	13.761	-0.938	0.094	0.466	0.103	-0.453	0.068
2.155	4.406	-0.780	11.518	-0.653	7.016	-1.428	0.729	0.943	1.142
9.700	0.626	-0.900	15.409	0.716	0.664	0.635	0.772	-2.193	0.350
9.312	2.935	-1.137	14.794	0.850	4.702	2.010	0.351	-0.527	0.659
17.617	7.745	0.076	11.874	-1.008	0.589	-1.225	1.948	0.808	-0.647
18.529	0.295	0.289	0.839	1.494	6.818	0.710	-0.173	0.763	0.137
19.364	9.072	0.305	9.395	-0.661	2.804	0.184	0.602	-1.200	-1.454
7.956	1.553	0.237	0.394	1.763	1.048	-0.890	0.348	-1.226	-0.115
0.397	6.117	0.501	0.818	0.639	2.400	-0.515	2.823	0.208	-1.974
4.563	5.444	-1.096	14.716	-1.287	8.508	-1.024	-1.145	-0.985	0.340
12.833	4.867	0.855	7.234	1.090	2.605	-0.549	-1.108	-0.788	0.117
8.949	4.646	0.149	14.819	-0.739	0.240	0.554	1.695	-0.030	-2.972
18.746	4.619	-1.222	6.863	-0.104	3.583	-2.384	-1.168	-0.229	-0.767
11.551	1.684	-0.249	7.779	-0.400	9.205	0.229	0.088	1.241	-1.506
16.649	5.010	-1.208	13.047	1.210	0.072	-0.325	0.230	0.268	-1.226
1.094	8.234	1.029	19.433	-0.143	4.790	-1.003	-0.398	-0.798	-1.477
11.919	0.636	-0.356	9.254	-0.759	7.809	1.001	-0.596	-0.122	1.105
19.859	9.014	-0.792	13.833	-1.852	7.297	-1.306	1.711	0.114	-0.931
5.879	2.547	-1.439	2.427	-0.809	2.033	-1.732	0.664	-0.774	-0.116
11.547	3.113	-0.819	17.430	-1.275	1.942	0.771	-2.383	-2.237	-0.682
15.236	5.314	0.433	1.242	2.449	6.043	0.604	0.837	1.659	-0.170
7.852	2.967	-1.437	1.841	0.459	7.698	0.504	0.512	-0.330	0.298
16.878	0.225	-0.024	12.632	1.025	2.856	0.811	0.584	1.177	0.762
13.349	7.561	-0.697	17.020	0.619	0.967	-0.648	0.982	-0.683	1.535
0.561	6.233	0.018	17.669	-0.114	5.249	-0.800	-1.038	-0.189	-0.367
8.334	5.001	-1.567	14.395	-1.443	1.234	-1.216	-1.317	0.044	0.210
