0.432532243	-0.367422124	0.951075775	-2.549145871	-0.874073437	1.710619549
-0.824880741	0.004005448	0.544237597	-8.260025949	-6.532984168	0.285885396
-0.442320615	0.951720013	2.938967516	-2.906143329	-3.85352202	1.266031353
0.276656101	0.41293342	-1.14639987	-8.282688832	-8.530845242	0.043561856
0.216009713	2.067541184	-0.578078974	-4.920784619	-5.131125672	0.225983855
0.387411502	0.106196369	-0.103848422	-6.069885553	-8.165290426	-0.950249755
-0.498553079	0.024994335	0.635159996	-0.236641155	-2.408298658	-1.100443135
-0.354412087	-0.776534072	1.013243566	-9.426627847	-4.835865227	2.362343872
-0.788671647	1.567542829	-2.332268588	-0.747205775	-5.813554908	0.727093972
0.643792993	1.287719223	-0.586945773	-2.990877419	-2.244140716	1.043073255
1.360253188	-2.138084546	1.650958051	-6.183203096	-2.557593931	0.230848535
-0.468779741	0.777570479	-0.816733483	-7.320849841	-8.657660014	-2.09742366
0.455887404	-0.002916735	-1.284054107	-3.793526376	-0.238941226	0.418901963
1.549609937	-1.008322792	-1.007519387	-8.132018531	-8.122826213	-0.381962666
-1.687712997	1.427892594	1.22475169	-6.163971145	-9.15081632	-1.675941853
-1.30076107	-0.067830998	0.826032014	-8.28591188	-0.395810845	-1.01834767
0.676106232	0.58561062	-0.790928483	-7.15245784	-7.903402256	-1.337695367
0.115042917	-0.653231195	-0.804483834	-9.381052536	-9.562822511	-0.612480987
1.451577232	0.071800461	-1.005753562	-3.89842034	-1.032614686	1.699229261
0.372496144	0.206961219	-0.03503211	-4.663467862	-4.600714925	-1.178222853
0.590162118	0.209253208	0.072175343	-4.963364123	-5.449202081	-0.324774294
1.897121735	0.89790899	-0.137936064	-9.156004367	-7.13892802	0.872061514
-1.324485575	1.022030822	1.445022341	-3.87005255	-0.358551992	0.098106453
-1.168095377	1.323902824	-1.888115074	-4.950151746	-7.431160694	-0.616594226
0.283156954	0.993831534	0.019972308	-0.061465925	-2.624693647	0.784836134
1.485335357	-0.001164692	0.931468583	-0.247670884	-6.44849364	-1.54032927
0.31848272	0.364519023	1.189984292	-3.475371215	-9.837041079	0.021025333
0.581001074	0.547007639	-0.962730517	-1.998057726	-0.146868054	-0.819966142
-1.215581198	2.244603839	-1.982622981	-2.87875248	-8.211487055	0.595276714
1.497816618	-0.917908286	0.566643376	-2.655040638	-4.745930947	2.786043521
0.000454466	0.661063997	-1.209948494	-2.156957502	-9.682842334	0.371299505
1.040966238	-0.193439941	0.927252194	-8.73964529	-3.743955996	-1.136587387
0.576175061	0.674732688	1.314772953	-8.338463264	-9.114948266	0.638497499
-1.551975312	0.136334959	-1.38909179	-1.771476118	-6.293177105	1.352792388
0.378933127	0.116954562	0.353436898	-0.547669871	-5.546268197	2.117320945
0.156465217	0.265334006	-0.090820392	-4.188271566	-6.548438016	-1.723199859
0.654771391	0.408871259	-0.742914981	-7.728382535	-4.746462362	0.518019321
-1.143314457	0.41894096	0.724722236	-2.936776265	-4.993898545	1.315464566
0.550246735	0.495869878	0.068636597	-4.29766416	-9.501410336	0.091426113
0.727990495	-0.113208785	0.210570259	-0.946505496	-8.698973349	-0.44778721
0.020839854	0.561868726	-0.037660479	-0.320109623	-7.165169852	0.771146454
0.09443629	1.372398584	0.104575833	-6.374683114	-7.79357308	1.366136799
-1.811269213	-0.987305854	-0.104951639	-0.541573772	-9.129590264	-0.509227119
0.006532325	1.784117708	1.541875694	-0.234822983	-6.401236513	-0.247357503
0.316945222	-1.778394678	-0.366058176	-2.598989887	-8.864986525	-0.084935433
0.25051637	-1.632265283	-1.023387613	-2.83975903	-3.378679642	0.257901718
-1.70002678	0.184516472	-1.019810191	-1.083474555	-0.854743456	-1.487800729
-0.501330834	-0.198370891	1.442367276	-2.571945789	-9.349202554	-0.655057828
0.231392967	0.226437174	0.6482508	-4.697344823	-9.825831703	-1.386494899
1.462232147	0.470162211	0.575931154	-9.578251591	-4.92652433	-0.368405678
0.282868595	-0.388031847	-0.170776259	-2.026949131	-0.675127884	1.353773743
0.254801865	-0.11691146	-1.319277259	-1.144031351	-1.611597256	1.166933839
1.151134284	-1.941459515	-0.367777873	-9.816297923	-6.533709915	1.41514112
0.059797671	-1.398251933	-0.190349799	-5.366374127	-5.266987592	-0.33984925
-0.602399536	0.396565704	-2.251828604	-4.231464421	-3.929056029	-0.90785019
-0.400610536	-0.631045728	-0.154470456	-4.700453092	-1.322267971	0.911492319
0.076098219	1.246383416	1.315903807	-7.254690614	-7.330081748	-0.644114795
-1.350721936	0.727051641	-0.888490789	-9.044857859	-3.977673554	0.987598322
2.962088011	1.005692079	-1.011565545	-0.776922472	-1.294420791	-0.635469418
0.232120064	-0.433369604	1.73924195	-4.547216713	-2.310588614	0.204137301
1.127821746	0.048525856	0.764855088	-9.737459098	-9.797351745	-1.580487518
1.205459932	0.412767824	1.618490243	-0.990377554	-4.467883512	1.919040611
1.749442306	-1.455695902	1.100839202	-8.753811064	-2.816123075	0.994018839
-0.043217564	1.740448578	-0.292932302	-6.415335662	-6.085595493	1.816659007
0.238695334	-0.027990494	-0.296886824	-6.620459254	-4.359674062	-0.428131032
0.628133086	0.366339059	0.652828769	-8.119198694	-4.804117464	-0.263938981
0.229241102	-0.236387248	-1.68108002	-3.731579589	-6.003123762	-0.121649068
1.395640932	-0.664280129	0.030494737	-7.0135043	-7.412778495	-0.107189348
-0.236135412	-0.904543221	-0.72022001	-3.482469383	-3.136923256	1.813390614
1.206536799	-0.369381992	-0.693123	-9.024809243	-9.466569762	0.597042035
1.509365675	0.818108744	0.224550176	-4.960551504	-8.989495154	0.684196547
0.79631402	0.344956843	-0.10457106	-4.565067482	-7.943757565	-0.564452162
-1.249291742	-0.126210729	-1.371812149	-4.084512282	-5.222115467	2.273155332
1.602374025	0.473753371	-0.274219588	-3.554646165	-8.50484014	1.789882292
-0.94252303	-1.578884753	0.55659728	-6.553452809	-6.135579864	0.856061743
0.843943811	-0.957167191	1.896159181	-9.672247195	-7.087227306	-0.753832024
-1.747074658	-0.803863831	0.093805692	-9.371219597	-0.150475724	0.434635197
-1.000508382	-0.44651053	2.437312491	-0.638844895	-6.348676147	2.266742794
0.133354272	-0.398366592	0.275594229	-5.463562126	-0.600470096	-1.115936668
-0.231326689	-0.940212339	-0.622383483	-7.84029292	-0.752712955	-0.034005262
0.991739795	-0.964610178	0.269620702	-2.821881161	-1.349005259	0.3483975
0.896532294	-0.831182357	1.492671021	-2.943048271	-8.469580639	-0.012519334
-0.47828677	1.220204248	-1.713940986	-5.084626758	-1.893310309	0.708641779
-0.423209891	0.078603218	-0.231209867	-7.346520434	-3.339676283	-1.793394335
-2.215338541	-2.102499262	0.800276031	-7.059558003	-7.394751902	-1.33455237
-0.128693507	0.100066519	0.750277627	-9.984988396	-3.197868624	-0.361998448
0.508667575	0.657649462	-0.207836415	-3.556189878	-6.53764086	0.153415841
-0.017970612	0.328373262	-0.154656001	-1.703929884	-2.304613929	-0.983894211
-0.465466592	-0.434179223	0.516479785	-2.065084015	-7.840787352	1.477397647
0.662267988	-0.180055116	-0.147815577	-8.287491967	-4.53035888	1.013225815
-1.210759921	1.959145068	-0.438405503	-1.968811782	-5.96062417	-0.336839511
-0.637665898	-0.640080549	0.092004559	-1.789333322	-1.053424533	-1.903087061
0.464485528	-0.743928715	-0.838308012	-8.954511011	-3.989353992	-1.311330999
0.039472802	0.56765427	-0.724200347	-0.73945025	-6.850671422	1.672616845
-0.179191654	-0.024285426	0.277284846	-5.182628768	-9.668470034	0.050071491
-0.83637175	-1.052096307	0.004386497	-6.601913601	-9.060682871	-1.548326366
0.152883205	-1.329563025	-1.730668934	-2.564544548	-2.930344486	-1.831413631
-1.419117391	2.246099767	-1.27252219	-3.969204727	-5.143173182	-0.059582121
1.050056859	0.220792737	1.042520933	-0.813199333	-9.63264084	0.01089261
0.793902453	-1.039083792	-0.922394898	-1.735930124	-0.910443853	-0.513653375
0.137558688	-1.80317895	-0.001304974	-4.966247295	-7.956958995	1.696883802
-0.22417594	-0.666002314	1.143577127	-0.441435214	-1.727036093	-0.277890193
1.280508556	2.578025428	0.780264417	-1.188205308	-5.247961341	0.218817971
0.595235855	-0.345914442	0.463079248	-5.786818586	-8.266290836	2.313521535
-0.466276517	-0.102287813	-2.17370331	-8.820616232	-0.784876895	0.957979941
-1.919393231	-0.825970998	-1.127566726	-6.241430746	-6.914387777	1.66712721
-0.473323326	0.68958183	-0.489335404	-3.610428875	-0.924710577	-1.575122116
0.679566054	-0.358135092	0.987164979	-1.889216892	-7.498423812	-0.829357716
-0.42668046	-0.571139079	-0.700299273	-2.564276194	-1.104241207	1.179606635
1.592316031	1.050947299	-1.029994609	-5.85591133	-9.091749517	0.760393528
1.394055602	-0.517546693	-1.011684379	-9.252722516	-1.920612329	1.006025817
1.453856879	-0.287238118	0.144762105	-0.448911407	-9.705243347	-0.175342599
1.132302705	2.169056887	-0.85135621	-7.722940115	-6.327028929	0.720909224
1.610648728	-2.102001988	-0.855380137	-4.185907138	-9.3770588	-0.422527706
0.268891689	-0.234911617	1.795034663	-8.210734765	-2.197330426	-0.412010282
-0.953897613	1.415918624	1.074671787	-7.940520778	-5.830845224	0.858142966
-0.845124023	-0.104423381	-0.929960197	-6.681758984	-8.342210379	-0.298298737
0.22905697	-0.060467468	0.081687848	-1.005517857	-2.923634629	-1.117568432
-0.338974283	1.428960004	0.57465541	-7.336666525	-1.592551339	-0.103102208
0.904722491	-1.546435454	-2.357629195	-2.660030186	-5.7312954	-0.762566634
0.174443224	0.644506757	-0.197509846	-5.963312988	-7.714206258	-0.624933406
0.405138682	-0.243917921	0.881752273	-9.15455461	-3.740043359	0.570386923
-0.225747675	-2.711217691	-1.914129898	-4.117647431	-8.753134599	-0.79194446
1.609243648	0.205948552	1.411218358	-3.570492541	-3.827873997	1.192962058
0.298110033	1.742533326	2.208099038	-8.300234619	-6.711310029	-0.715464027
0.758562871	-0.03762866	0.199124611	-1.772441012	-5.455107406	0.77285709
-0.64099132	-0.013714941	-0.748495239	-1.346802696	-2.244444524	-0.770625955
-1.387309763	0.102418278	-0.410131181	-3.644061478	-1.620605457	-0.155625259
