-0.440	9.502	-1.091	0.884
1.815	10.730	0.012	-0.507
0.528	0.695	0.536	-0.613
-0.125	19.832	0.228	0.077
0.318	18.844	-1.104	-0.008
1.631	0.181	-0.810	1.790
-1.123	8.137	0.247	0.017
0.446	9.849	-0.478	0.814
-1.037	10.805	-0.608	-0.077
-0.975	6.029	-0.177	1.083
0.676	15.528	-1.134	-0.702
-0.137	0.304	0.416	-0.503
0.624	9.936	-0.425	0.221
-0.209	10.370	0.727	-0.253
-1.590	17.716	0.378	-0.068
0.023	3.218	0.576	-0.864
0.328	17.698	0.369	-0.096
-0.533	18.385	-0.006	-1.229
1.019	15.618	-2.160	-1.064
1.464	8.246	0.064	-0.829
0.559	1.232	0.661	-0.945
-1.108	17.194	0.284	0.104
1.546	2.728	1.240	1.773
-0.466	17.431	-0.690	0.848
-1.075	14.194	1.589	0.881
-0.539	11.592	0.029	0.511
2.406	10.689	0.828	-0.433
0.106	14.905	-0.033	0.805
-0.178	7.544	-1.065	-0.675
0.005	18.339	0.637	1.375
0.051	14.824	0.153	0.062
-1.228	9.727	-0.419	-0.724
1.250	19.564	-0.898	-0.971
1.728	6.508	1.382	-1.117
0.732	13.922	-1.589	1.388
0.415	4.826	-0.574	1.925
0.470	15.681	0.422	-1.636
0.294	14.995	0.767	-0.542
0.452	2.025	-0.612	-0.124
1.183	18.875	0.271	-0.496
4.477	7.645	5.086	8.872
5.486	5.366	5.347	8.424
3.513	4.291	5.371	6.098
3.949	4.879	4.752	0.561
4.544	5.680	6.272	3.007
6.667	3.916	3.484	6.386
5.445	4.086	6.575	8.384
5.463	4.210	6.073	6.191
4.598	6.090	5.153	8.892
5.303	3.307	4.581	7.769
5.592	4.097	5.246	1.975
4.343	4.131	4.614	9.160
6.791	2.860	6.551	8.479
4.864	5.522	4.207	9.030
5.676	6.507	4.471	8.021
5.022	5.844	5.588	5.350
5.862	5.861	3.109	9.977
5.839	6.380	2.901	3.592
4.212	5.242	4.041	8.104
3.971	4.129	4.256	5.145
5.205	4.824	3.875	1.836
6.700	6.198	3.586	6.111
3.754	6.238	5.477	8.491
5.788	5.994	4.517	2.862
7.045	5.588	4.868	3.343
4.774	4.035	5.651	6.242
5.376	7.144	2.808	7.375
3.931	3.854	5.788	3.049
6.630	3.305	4.155	9.476
5.812	5.888	5.096	9.009
7.683	5.699	5.195	3.576
3.114	4.439	4.278	4.709
5.573	4.746	5.215	1.065
6.361	5.162	4.861	1.933
3.486	4.505	3.909	8.741
5.046	4.667	3.635	8.301
6.305	5.051	5.463	4.715
4.921	7.193	6.034	6.458
3.825	5.532	3.800	0.557
5.602	2.655	3.267	8.298
