12.808	0.311	0.567	-1.968
11.149	0.482	-0.164	0.565
17.439	0.989	-0.746	0.431
1.229	-0.327	1.762	-0.360
10.117	-0.850	0.216	-1.614
2.020	0.452	-0.361	0.068
7.808	-0.851	-1.504	-0.634
3.764	1.999	0.183	0.658
3.030	-0.377	0.268	-1.609
11.526	2.670	-2.220	-0.769
3.038	-0.967	-1.574	-0.871
2.213	0.740	-0.773	-0.133
3.423	-0.555	0.330	-0.121
16.919	-0.156	0.071	-1.704
5.616	0.438	-0.064	0.494
19.994	0.560	-0.024	-0.550
9.065	-0.447	-0.365	1.141
5.035	-0.706	0.593	-0.132
10.672	-1.052	0.545	0.412
13.545	0.212	-0.411	-0.751
11.713	0.588	-0.125	0.565
11.192	-2.232	1.347	-0.998
14.042	0.343	-0.503	-0.521
9.822	1.587	1.373	-0.423
1.723	-1.295	1.101	-0.140
13.260	0.097	-0.492	0.918
11.618	-0.580	-0.012	-1.613
12.260	-0.018	1.303	-0.312
11.496	0.328	-1.233	0.089
13.037	-0.740	-0.037	-0.132
5.207	1.765	-0.117	-0.808
5.128	-0.720	-1.407	0.197
17.776	0.016	0.004	-0.885
15.387	1.464	-0.215	-0.340
16.807	2.393	-0.676	-0.003
7.630	-0.313	0.520	-1.201
8.390	0.164	-0.323	1.078
3.612	-1.529	1.222	-0.948
0.095	1.921	-0.318	1.044
17.959	0.167	1.681	0.263
6.533	1.376	0.428	-0.894
0.497	-2.389	-0.442	0.091
15.592	-0.178	-2.319	-0.138
12.735	-0.209	-0.811	-0.222
2.854	1.102	-1.662	2.594
7.950	0.287	0.244	0.870
13.174	-0.621	-0.882	-0.243
10.336	-0.759	-1.494	0.708
7.100	0.293	-0.721	0.556
5.854	0.702	0.007	1.129
4.081	0.199	-2.211	-0.864
10.762	0.452	0.081	0.727
13.468	-1.044	0.002	-0.459
11.258	1.439	2.252	0.696
18.471	-0.363	1.816	-1.373
5.906	-0.703	-1.155	-0.099
2.360	0.027	0.871	-0.456
0.759	1.154	-0.314	-0.109
19.578	0.083	-1.231	-0.239
17.838	0.829	1.679	-0.845
0.232	0.476	0.732	-1.456
6.053	1.412	-0.121	-0.913
1.962	0.167	-0.151	-0.012
11.287	-1.960	-2.179	0.445
4.927	-2.688	0.320	-0.535
5.528	0.006	-0.071	-0.687
4.615	-0.150	0.721	-1.438
0.670	0.489	0.574	0.641
0.210	0.208	0.055	0.281
12.233	1.101	-0.072	-0.158
11.793	0.441	0.469	0.041
6.507	-2.039	0.624	0.055
10.889	0.097	-0.007	-1.707
13.016	1.197	0.813	0.350
19.397	-0.189	-2.249	0.392
15.841	-0.179	0.431	-1.529
14.341	-1.136	-0.783	1.611
10.545	1.334	0.708	0.809
10.190	-0.031	-1.551	-1.379
19.253	0.032	-0.139	-0.914
11.251	1.701	1.708	-1.118
15.544	1.300	1.151	0.142
10.887	0.431	0.048	0.118
15.575	0.705	-1.047	-1.628
12.437	0.035	-1.062	-0.333
14.494	0.417	-1.974	-1.864
9.509	0.157	-0.591	-2.333
10.957	-0.511	-2.284	-0.416
9.459	-0.115	-0.589	-1.998
0.889	0.984	2.084	1.829
6.941	-1.784	0.089	0.733
0.020	-0.809	1.525	1.514
12.465	0.550	0.268	0.334
8.334	-0.393	-0.091	-0.966
5.036	1.166	-0.482	0.343
18.163	-0.937	0.779	1.940
10.612	2.208	-1.781	-0.024
4.356	1.205	0.611	-1.012
14.462	0.699	0.830	-1.289
19.888	1.365	0.402	0.090
7.392	0.251	-0.507	1.177
5.695	0.299	-0.427	-0.509
9.306	-0.243	-0.399	-1.734
10.845	0.323	-0.853	-0.240
0.224	1.913	2.187	0.570
7.298	-0.912	-0.270	-0.832
9.256	-2.179	-0.522	-0.062
16.904	0.204	-1.443	1.185
0.605	-0.158	0.777	-0.172
16.407	2.598	-0.051	-2.697
7.485	-2.036	-0.115	0.617
11.932	2.026	-0.922	0.480
6.954	-0.877	-1.222	-0.782
12.930	0.161	-0.797	-0.692
14.395	-0.080	0.572	1.077
4.850	-0.011	-0.439	-0.603
2.201	0.182	-0.533	1.085
9.522	0.338	0.086	0.832
0.255	-0.192	1.151	1.548
16.648	-0.598	1.396	0.545
11.650	0.632	-1.100	-1.067
0.673	-0.339	-0.027	1.029
12.321	0.174	-1.887	0.795
9.580	0.090	-0.163	-2.560
5.749	-0.751	0.319	0.758
15.282	1.196	-1.881	-1.853
9.082	-0.327	-2.051	-0.459
9.593	-1.382	0.784	-0.239
9.384	0.342	0.387	0.112
4.720	-0.790	0.529	1.570
5.087	-1.583	0.352	0.181
17.781	-0.395	-0.304	-1.333
2.404	-1.956	0.446	0.319
1.393	-0.595	0.246	1.202
16.676	1.152	1.848	0.071
7.228	-0.274	-0.042	-0.082
15.526	-0.414	-0.387	0.103
15.047	0.997	-0.357	2.048
18.935	0.355	-0.299	0.692
12.274	-1.240	-0.149	-0.167
15.864	-0.201	1.416	-0.515
4.644	-2.381	-1.646	1.026
18.022	3.130	2.328	1.507
6.956	-0.312	-0.343	0.221
18.464	0.483	1.078	1.440
9.356	0.162	-0.724	-0.840
11.959	0.966	-0.165	-0.666
9.260	0.104	-1.058	0.070
16.402	-0.082	0.216	-0.721
10.392	0.713	-0.788	-0.213
9.902	-2.399	1.440	-0.092
13.857	0.012	-0.118	0.989
3.868	0.221	0.443	-0.248
17.225	-0.960	-1.383	-0.122
1.709	0.689	0.506	0.331
16.658	-0.096	1.055	-0.029
8.960	-0.932	-2.517	1.464
3.865	-0.049	-1.079	0.232
18.208	0.181	-1.533	0.218
4.027	-1.024	-0.731	0.944
12.102	1.195	0.901	-0.261
8.998	-0.062	1.914	0.130
4.141	1.712	-0.219	1.185
18.271	0.088	-1.113	0.095
19.063	-0.960	-0.953	-0.261
2.440	-0.615	2.237	-1.570
13.733	0.092	-0.298	-1.050
8.730	-0.269	0.326	2.900
18.511	1.251	-0.741	-0.368
10.756	-0.421	1.630	0.487
15.019	2.783	-1.488	-0.540
