0.353	-0.071	-1.655	0.624	16.989	1.672
0.580	-0.423	1.638	0.790	7.069	0.336
1.557	-1.484	-0.282	-0.511	3.048	0.200
-0.857	-0.847	0.799	-0.065	11.359	4.397
-1.546	1.599	-1.546	0.369	6.398	8.254
0.120	0.375	0.356	0.836	1.846	9.683
-0.949	0.119	0.762	-0.873	10.655	8.523
0.212	0.116	-0.502	1.195	6.001	5.644
0.549	-0.544	0.672	-0.940	0.155	2.872
0.544	-0.746	1.059	0.361	16.708	5.270
0.816	0.227	0.745	0.796	2.926	9.526
1.619	-0.371	-0.929	0.543	19.685	0.310
0.760	0.263	-1.109	0.351	0.163	6.522
0.222	1.102	-1.403	0.906	9.167	2.160
0.670	-0.507	-1.461	0.137	1.767	3.703
-1.078	-0.767	1.421	-0.932	2.722	5.559
-0.170	-0.640	1.230	-0.591	18.493	7.507
-0.918	-1.681	-0.206	-0.415	4.957	1.689
1.226	0.991	-0.807	0.954	13.943	1.835
1.094	-1.659	-0.065	-1.027	17.783	3.841
-0.069	1.437	-1.611	-1.768	11.601	0.361
0.039	0.889	0.487	1.145	10.288	1.571
-0.423	0.759	0.217	-0.419	0.708	7.983
0.994	1.268	0.943	-0.969	4.644	4.174
-1.143	-0.087	-0.047	-1.636	14.859	6.312
-0.893	1.357	0.526	-0.818	19.270	1.173
-0.705	-0.384	2.231	-0.156	12.287	5.425
-2.327	0.917	0.322	-1.343	0.831	1.461
-0.786	0.593	1.347	-0.766	9.291	3.541
0.625	0.243	0.107	-0.827	1.529	4.930
-0.269	0.792	-0.747	0.627	4.877	1.626
0.010	-0.595	0.662	-0.717	4.672	0.038
0.328	0.466	-0.531	-0.109	0.999	4.826
0.090	-0.860	0.115	1.144	4.738	7.011
-0.874	0.748	0.563	0.202	16.519	1.683
0.574	-0.084	-0.002	-1.261	9.944	8.600
0.272	0.427	-1.030	0.719	4.222	2.660
0.867	-1.242	-0.538	1.831	14.093	6.528
-0.903	1.745	-1.038	1.462	1.588	0.464
-0.449	-1.367	0.199	0.257	0.567	2.076
1.404	5.369	4.395	5.638	5.706	3.127
8.049	4.598	4.674	7.125	5.066	0.616
5.574	4.338	5.860	4.244	7.133	0.980
5.354	4.378	4.482	4.000	3.716	0.543
2.259	5.140	4.221	5.030	4.821	2.951
4.572	2.814	4.421	7.562	4.162	4.028
8.255	4.454	6.970	5.277	4.983	1.299
6.557	6.215	5.385	5.810	5.256	3.255
4.237	5.510	5.925	5.004	5.875	3.292
4.842	5.685	7.464	6.237	6.418	1.641
8.233	3.450	3.755	3.348	5.574	4.427
5.383	3.509	4.110	6.598	5.937	2.503
7.866	5.070	5.202	4.917	5.058	0.452
9.454	6.199	6.011	4.343	2.570	1.013
2.446	7.043	5.525	3.377	7.107	3.144
8.863	4.762	6.133	4.846	3.634	1.689
9.180	6.012	5.257	6.080	6.371	4.765
8.244	3.504	3.821	5.421	6.477	2.184
1.994	5.187	4.107	5.156	5.346	4.822
4.419	4.654	6.754	5.398	5.985	3.035
2.353	5.369	3.021	4.157	5.874	0.672
1.834	5.813	6.005	7.312	5.556	3.705
0.471	6.567	4.176	3.343	4.927	4.079
2.968	4.286	6.595	3.166	4.668	1.855
4.792	6.139	3.884	5.322	4.670	2.080
7.570	4.533	4.713	4.970	6.924	3.267
3.447	4.563	2.494	5.264	4.721	4.763
0.004	4.365	3.577	3.861	5.901	0.397
9.589	6.763	5.203	5.814	6.126	1.931
2.563	3.325	5.232	2.975	4.815	2.651
7.181	5.693	4.714	5.052	4.748	4.407
3.380	5.229	3.304	5.375	3.777	1.644
6.634	5.433	5.488	4.186	6.869	0.345
5.967	5.061	4.956	4.696	6.417	0.691
0.114	6.557	5.326	4.640	3.611	4.437
8.463	3.113	5.944	3.445	5.506	2.197
8.736	6.210	6.434	5.272	4.928	0.154
7.630	4.502	5.838	4.682	4.958	3.231
2.595	3.564	6.268	5.282	4.660	4.526
4.350	4.436	5.829	5.221	6.605	0.867
