11.180	-0.418	-0.392	0.722
17.113	0.315	0.114	3.276
13.155	-1.098	0.453	1.145
11.259	-0.097	-0.456	3.148
8.735	-1.887	1.199	0.917
6.883	0.377	0.366	0.258
9.924	1.455	1.119	2.577
8.965	-0.815	-2.046	1.158
7.965	0.475	0.176	1.953
6.940	0.810	1.768	1.995
12.000	-0.956	-0.845	3.607
17.481	-0.931	-0.298	2.630
4.828	0.167	1.124	0.146
11.640	-0.016	0.382	4.056
14.281	1.168	0.545	1.510
14.679	1.324	-0.576	3.429
1.346	1.958	-0.255	1.616
5.244	3.799	5.566	1.898
4.639	7.157	1.441	3.443
6.563	5.952	5.935	1.020
4.958	5.531	5.165	0.553
5.884	5.034	6.187	2.796
4.520	3.941	2.264	3.806
4.086	4.050	5.161	3.696
4.977	5.897	9.651	1.470
4.504	3.957	5.720	3.931
5.826	4.376	0.038	1.566
6.794	5.000	3.211	4.560
3.387	6.079	1.440	0.603
4.161	5.140	4.873	1.900
5.462	5.162	0.117	0.410
4.417	7.000	2.288	0.222
4.264	6.059	3.807	4.164
5.261	3.157	8.219	4.675
-5.812	5.979	-6.400	2.591
-7.070	3.990	-6.829	4.901
-8.118	0.084	-6.944	4.571
-6.231	0.448	-8.680	2.575
-4.561	7.505	-8.404	2.319
-5.551	1.213	-8.068	2.064
-8.549	8.463	-7.973	2.374
-8.123	3.413	-7.039	1.271
-7.335	6.692	-6.009	1.644
-8.896	7.903	-5.921	3.961
-5.774	7.538	-7.016	2.666
-7.257	2.415	-9.101	4.068
-8.283	9.306	-5.475	2.410
-6.300	8.393	-6.941	2.692
-6.097	7.238	-8.702	1.495
-5.871	7.388	-6.270	0.381
