2.219	0.098	4.569	14.507	1.138	7.928	10.284	1.550	4.319	9.876
-0.205	-0.165	6.613	14.610	2.920	3.838	2.874	0.171	5.640	12.482
0.467	-0.866	8.095	2.017	-0.520	0.605	4.649	1.961	5.279	16.410
0.812	0.680	0.259	12.159	0.292	6.657	19.391	1.930	4.670	4.451
0.472	-0.289	3.454	15.147	-1.215	3.923	1.448	0.786	8.064	8.771
-1.160	1.291	2.218	17.610	0.480	4.926	7.859	0.391	8.044	19.435
-0.625	1.604	1.445	19.037	-0.746	3.868	16.849	1.308	3.278	16.529
-0.126	-0.080	9.457	3.353	-0.947	1.958	19.320	4.817	2.042	1.586
-1.295	-1.937	9.571	4.159	-1.784	2.009	13.488	4.918	7.809	1.725
-0.071	1.431	1.193	11.433	0.335	4.479	5.832	4.368	0.453	9.354
-2.140	-0.624	8.478	1.995	-0.812	7.828	18.841	4.291	3.466	16.568
0.981	-0.389	4.101	7.416	0.194	0.115	18.701	0.017	8.845	14.147
0.218	-0.548	4.559	5.171	0.071	0.751	5.548	4.465	9.877	12.411
0.040	-0.826	5.152	14.235	-1.156	9.225	16.666	0.280	4.541	7.195
-0.527	0.523	5.682	15.939	0.440	2.307	9.059	3.570	7.852	15.380
-0.063	-1.586	7.786	17.277	-1.432	8.324	19.811	4.582	7.221	15.549
-0.539	0.059	2.796	14.630	-0.369	6.617	9.289	2.498	7.837	8.389
-0.736	1.657	6.984	13.657	-1.839	4.182	17.415	1.823	7.193	18.414
0.650	0.619	5.858	8.241	0.579	5.617	8.270	4.263	0.465	7.592
0.534	-0.633	1.511	10.295	0.091	5.804	14.597	1.617	1.350	18.764
0.108	0.208	0.319	11.717	0.153	5.323	3.077	4.258	8.273	9.482
-0.722	-1.526	2.843	3.911	0.234	0.592	10.758	4.595	8.754	17.847
0.551	0.041	3.267	16.315	1.210	1.084	3.904	4.166	0.158	10.250
-0.315	0.190	8.347	19.156	-0.464	4.311	17.857	3.977	1.277	19.916
-0.532	1.150	6.513	18.270	0.530	0.430	2.265	1.229	5.241	2.323
-0.608	2.582	0.011	12.549	0.524	4.301	7.232	2.225	6.622	0.006
0.825	0.267	9.780	2.826	-1.776	3.604	5.618	1.767	0.319	5.256
0.290	-1.021	3.514	17.001	0.159	0.988	3.266	1.835	8.975	0.595
1.109	-0.177	8.589	10.129	1.311	1.600	3.006	2.379	3.375	6.669
-0.452	-0.467	5.888	15.664	1.500	5.116	4.824	0.479	7.466	6.886
0.153	0.232	9.225	11.678	0.731	9.518	8.817	3.270	3.273	0.858
-0.099	1.682	8.566	8.419	0.770	4.717	0.890	2.768	1.309	9.594
-2.251	1.174	6.662	2.004	-1.275	3.756	6.244	2.464	5.059	10.715
9.737	1.933	5.146	4.698	1.885	5.611	3.639	4.934	6.047	10.149
6.170	1.611	3.575	12.147	2.397	7.854	4.165	0.445	4.708	3.526
17.307	4.412	5.639	13.675	4.487	9.385	4.572	2.944	3.956	4.856
8.867	2.045	6.524	0.268	1.334	2.522	3.642	3.677	4.572	5.931
8.433	2.726	4.506	11.901	0.981	9.305	5.142	1.128	6.610	5.294
0.769	1.777	4.741	5.391	4.628	9.363	4.758	4.001	3.093	18.975
8.499	3.028	4.137	15.293	0.958	7.676	4.621	0.627	3.686	1.793
4.075	1.993	4.249	13.750	1.202	7.851	4.435	2.331	4.260	1.948
2.299	0.258	5.426	3.462	3.997	8.157	4.029	0.114	4.224	17.352
18.512	2.752	5.346	0.746	3.711	7.936	4.415	0.440	4.730	15.760
19.508	0.033	4.835	12.696	1.437	2.535	6.152	3.364	5.611	12.073
4.981	0.979	4.289	12.085	0.243	4.041	3.861	4.610	1.093	5.557
16.205	4.390	2.037	15.165	1.128	8.015	5.330	1.415	4.132	4.181
9.882	3.181	5.402	3.520	1.464	0.411	3.943	1.801	6.213	4.459
7.959	3.051	6.284	13.838	4.955	5.282	5.838	0.003	5.240	16.640
3.345	2.174	5.429	0.651	1.326	1.796	4.658	0.046	4.626	10.462
12.102	1.446	3.815	17.870	2.488	4.766	4.934	3.163	4.119	14.611
10.211	2.597	4.279	1.253	1.605	4.366	5.924	4.266	4.876	18.413
14.503	2.211	4.708	14.374	3.602	1.549	5.356	3.477	5.295	10.186
10.750	0.397	4.434	13.312	2.455	3.046	5.322	4.695	5.140	19.641
14.040	2.891	5.596	2.505	3.428	9.865	5.422	0.691	4.788	19.961
10.739	2.486	4.735	14.763	1.991	0.814	4.906	2.817	4.337	15.922
0.727	2.627	4.719	19.992	1.006	5.597	5.559	0.140	4.961	1.913
19.639	1.363	6.020	14.229	3.355	2.643	3.317	2.845	5.323	13.393
3.452	3.384	4.998	18.071	3.331	7.569	4.444	4.476	4.221	12.519
10.458	2.686	4.884	16.694	2.128	4.185	3.608	4.599	4.847	12.663
4.915	1.527	6.163	8.797	3.939	6.213	5.286	0.066	6.445	7.529
11.151	3.963	4.297	10.831	0.395	8.059	6.910	4.436	4.618	19.143
18.329	3.862	4.434	14.790	1.584	9.966	4.466	1.818	5.054	14.867
11.484	0.118	5.290	0.312	1.917	7.898	5.513	3.685	3.519	12.169
4.277	4.596	3.641	11.655	4.722	6.253	4.460	3.586	4.947	2.682
16.083	0.868	6.581	18.635	2.014	1.228	5.249	4.621	5.019	17.740
4.059	0.286	5.650	4.280	4.231	8.635	3.964	2.001	4.593	9.854
5.348	3.021	1.187	-6.777	0.250	4.900	12.807	-7.910	6.114	-6.869
14.601	1.188	0.493	-7.524	0.401	9.174	7.247	-6.478	0.424	-8.280
13.755	3.155	1.553	-8.197	0.519	8.517	12.723	-8.089	5.013	-7.526
0.349	3.673	4.592	-6.605	3.894	6.488	19.470	-6.321	5.558	-7.085
6.594	1.398	9.991	-6.401	0.339	0.987	14.169	-8.159	0.106	-7.790
13.580	3.841	9.912	-7.898	3.247	1.082	10.843	-5.972	0.943	-7.658
0.322	4.377	7.436	-6.889	4.863	2.820	5.307	-6.423	8.089	-5.035
10.606	2.184	2.753	-5.270	1.436	5.674	10.905	-7.060	9.070	-5.232
11.968	2.690	6.575	-7.508	1.419	5.435	19.750	-7.896	9.914	-7.065
4.056	4.954	2.357	-6.691	4.640	3.591	2.835	-6.050	7.467	-6.335
1.723	2.861	3.061	-6.562	4.352	0.176	6.383	-6.436	4.683	-4.590
6.708	2.108	4.582	-6.899	4.251	3.918	1.201	-6.125	6.854	-6.035
13.838	3.555	7.670	-5.808	3.680	1.901	18.639	-6.955	6.491	-7.921
2.807	0.341	8.311	-6.090	0.389	1.631	19.328	-8.347	2.247	-6.535
5.118	4.765	0.097	-6.686	4.417	6.022	0.194	-8.270	9.685	-6.926
7.720	2.861	9.689	-7.184	3.814	2.711	19.408	-8.490	8.385	-6.222
0.011	1.273	5.791	-7.170	4.160	5.943	10.905	-7.606	4.064	-6.417
8.130	1.313	3.130	-8.554	4.576	0.463	6.803	-8.511	4.677	-6.338
7.843	4.767	2.240	-8.558	0.111	3.764	10.622	-6.350	6.582	-6.764
2.627	3.974	8.147	-6.676	2.842	6.684	14.765	-6.662	0.495	-6.012
18.096	1.965	0.985	-8.709	1.410	9.297	8.580	-5.019	0.581	-7.608
5.685	1.417	7.210	-5.590	3.238	6.223	8.297	-6.659	6.106	-7.934
8.804	3.121	0.111	-7.639	1.490	5.225	18.635	-7.505	9.921	-6.254
2.611	4.908	2.596	-7.979	3.207	6.472	19.507	-7.128	0.139	-7.351
9.138	3.914	6.089	-8.242	1.723	0.553	19.942	-8.309	6.711	-7.074
2.595	4.359	9.004	-4.880	2.065	4.618	7.738	-7.433	0.032	-6.915
16.099	3.428	2.329	-5.526	3.264	0.179	12.119	-5.226	6.256	-6.193
13.748	4.972	4.880	-6.339	0.410	6.547	2.481	-6.914	2.631	-7.360
4.274	1.556	6.621	-7.303	4.497	6.189	11.341	-6.601	6.803	-7.129
19.583	1.054	3.704	-6.320	1.465	8.914	9.510	-7.283	8.123	-7.868
10.026	4.048	1.932	-6.240	2.924	8.177	13.962	-6.343	4.726	-6.920
19.169	0.511	3.640	-6.538	3.862	8.784	6.838	-9.201	9.600	-5.725
12.531	4.949	6.291	-7.426	1.613	8.898	1.089	-6.920	1.220	-6.858
2.514	2.958	1.206	-6.147	1.248	1.241	10.456	-5.957	1.017	-7.522
