-0.907	2.606	10.430	6.087	4.890
0.045	-0.132	5.082	2.547	14.088
-0.099	-2.789	4.539	7.095	9.449
-0.157	0.107	3.088	8.365	19.985
-1.116	-1.333	3.768	7.725	15.824
2.471	-0.083	5.388	0.567	9.588
0.551	-0.478	7.956	7.230	6.259
-0.912	0.286	4.577	8.757	4.649
1.143	0.043	3.499	8.505	14.510
0.849	0.800	18.495	7.058	8.064
-1.288	0.996	3.161	3.332	5.897
1.171	-0.143	14.395	3.018	16.420
0.204	2.019	2.841	5.489	9.909
-1.378	0.010	12.324	9.761	16.910
0.635	0.606	19.011	2.943	11.005
-0.850	-1.126	1.663	0.251	18.608
0.294	0.808	7.524	9.626	13.193
-1.337	-0.166	16.467	9.887	8.878
-1.169	1.208	18.520	9.989	18.967
1.335	-0.618	1.412	0.589	17.055
-0.144	1.398	11.410	3.390	10.617
0.022	1.211	0.828	4.713	12.540
-0.200	0.770	5.709	2.741	0.240
0.385	-0.094	0.862	0.070	17.478
0.781	-0.951	13.090	8.322	8.653
0.355	0.706	19.564	3.624	5.346
-2.182	0.932	9.374	8.084	2.920
-2.500	0.868	16.063	7.377	18.039
-0.350	-1.442	6.514	2.445	7.249
1.093	-0.271	13.472	5.587	10.745
0.258	0.610	8.097	0.913	19.452
0.571	0.361	0.809	2.671	4.743
-1.381	-0.397	18.757	4.984	4.988
0.243	0.818	6.137	5.508	2.371
-0.029	0.469	15.335	7.359	3.710
-0.994	-0.535	19.736	7.167	19.658
-0.327	0.662	3.905	3.290	11.195
1.166	-0.293	12.797	3.605	1.589
0.906	0.152	14.508	6.152	5.653
-0.727	-0.607	15.264	3.617	0.375
-2.370	1.445	12.844	4.616	9.768
0.667	1.207	18.929	1.216	19.620
0.490	-0.703	14.997	5.825	11.251
0.733	-0.010	13.162	3.200	18.261
-1.026	-1.344	14.651	5.190	16.124
0.623	-0.790	8.003	2.424	9.391
0.154	-0.357	6.453	1.859	17.219
-2.274	-0.276	2.920	9.913	19.426
-0.962	0.465	5.585	5.224	5.988
0.471	-1.130	15.565	5.067	7.762
-0.421	-0.355	13.673	1.038	2.203
