9.152	-0.040	0.003	1.186	1.372	7.737	0.656	2.515
2.450	1.065	0.642	-0.219	2.060	4.505	0.477	1.933
0.400	0.639	1.446	0.322	3.658	7.969	-1.936	2.160
9.157	-0.616	2.612	-0.444	4.693	8.273	0.054	1.779
2.994	1.953	3.657	-0.338	4.931	1.470	-1.226	-0.522
0.572	-1.202	3.882	-0.913	1.974	0.956	1.120	0.291
2.964	-1.190	4.560	-0.848	2.246	1.286	1.889	-0.022
1.396	0.908	2.845	0.980	2.378	0.265	1.145	-0.101
6.203	1.210	0.682	1.557	2.418	7.279	1.133	0.422
1.053	-2.552	4.203	-1.717	0.599	0.149	-0.481	-0.582
19.859	0.886	3.155	1.547	3.646	9.948	2.271	1.339
17.851	-1.288	2.999	0.117	3.102	8.461	0.014	-2.221
8.416	-0.238	0.173	0.688	1.191	2.357	0.175	-0.479
18.338	-1.418	2.570	-2.006	2.802	2.058	2.271	0.775
17.418	-1.215	1.503	0.801	4.837	4.205	-0.057	-0.165
7.601	0.777	4.676	0.630	3.566	4.343	-0.907	-0.111
19.238	1.940	1.908	-1.185	1.763	1.723	0.776	-0.187
5.294	-2.643	4.076	-1.921	3.865	9.038	1.990	0.470
12.035	-0.718	4.718	0.267	2.430	7.587	-0.513	0.061
4.015	0.005	2.694	-0.089	0.561	5.633	0.082	0.446
7.146	2.341	1.671	0.856	3.895	9.421	-0.093	-0.759
2.445	0.180	3.065	-1.023	1.189	8.284	-2.148	0.708
19.962	0.099	0.802	2.366	0.814	0.152	1.261	-1.849
7.531	-0.983	2.596	0.491	2.846	7.082	-2.132	-0.375
16.097	0.126	1.563	0.671	3.457	4.780	0.312	0.687
16.657	-0.067	2.110	0.194	0.868	8.635	-2.144	0.789
12.806	-0.285	0.891	0.632	1.940	9.796	1.552	-0.728
6.399	9.741	5.802	13.183	2.502	3.468	3.715	7.081
5.339	6.765	5.248	14.698	4.634	4.323	4.705	2.837
3.683	7.138	5.348	14.659	1.612	2.856	4.565	9.783
5.364	2.496	5.637	10.924	3.230	3.939	3.701	1.212
4.617	5.592	4.910	10.920	3.204	2.611	4.464	5.522
4.912	1.255	4.123	12.802	0.095	4.788	7.088	6.394
6.182	4.182	6.053	18.665	0.248	3.827	5.937	6.967
6.478	1.971	4.277	12.235	1.690	4.005	4.680	6.365
4.791	7.418	3.977	17.192	4.536	5.443	3.199	0.374
7.049	0.948	3.820	5.659	2.937	6.117	4.941	3.543
3.682	6.807	5.063	18.628	2.188	3.737	6.118	9.066
5.165	5.100	3.857	7.836	1.465	5.827	5.946	3.219
3.300	6.287	6.092	8.745	2.186	4.968	3.996	6.609
4.686	8.331	4.555	5.523	1.021	5.253	5.180	2.000
4.327	3.729	3.717	6.569	4.081	6.333	5.566	5.534
4.710	5.071	5.203	14.892	0.910	5.569	5.135	4.616
3.534	6.294	3.096	6.418	1.583	6.677	4.639	9.703
6.012	9.165	5.570	18.825	1.959	4.247	6.877	8.398
4.142	9.502	5.798	11.232	1.314	4.436	5.598	3.255
6.265	5.059	4.315	18.332	4.277	6.005	4.743	4.408
5.650	8.227	5.694	13.432	0.959	5.143	4.862	1.117
6.286	2.948	6.275	16.130	4.913	4.696	4.491	7.632
4.824	6.706	3.336	8.841	0.181	6.906	6.208	4.752
5.525	6.921	5.347	14.947	2.911	4.860	6.405	6.502
3.759	0.771	4.595	11.084	2.373	4.131	7.163	7.147
4.147	2.715	5.888	2.996	2.011	4.195	5.799	9.133
6.048	8.154	4.227	0.233	2.659	6.235	6.469	3.511
7.498	-6.451	3.031	-7.911	-7.419	-5.852	6.498	8.936
14.446	-6.723	2.138	-6.305	-6.809	-6.874	19.704	4.617
10.080	-5.480	4.034	-5.784	-8.005	-6.193	4.544	8.088
3.173	-6.650	2.212	-9.003	-6.567	-5.610	17.913	2.395
8.961	-7.031	2.472	-4.570	-5.296	-6.654	10.007	2.452
11.139	-4.181	3.148	-7.859	-6.022	-7.251	16.308	8.380
17.545	-7.780	1.953	-5.720	-6.865	-6.165	13.685	1.331
15.211	-6.616	2.722	-7.048	-7.457	-6.647	0.557	2.333
1.328	-5.172	2.117	-8.046	-5.825	-6.618	19.922	4.052
15.037	-6.391	2.192	-7.625	-5.647	-7.116	13.003	9.519
13.768	-7.011	4.973	-7.088	-7.790	-6.866	14.836	7.617
14.667	-7.224	1.823	-6.178	-6.986	-8.342	11.612	1.257
9.678	-7.260	3.951	-7.465	-6.806	-5.220	6.170	3.878
18.609	-6.147	1.678	-7.431	-6.890	-5.530	13.996	6.278
9.523	-7.091	4.417	-6.589	-7.462	-8.760	11.393	2.212
10.538	-8.469	1.204	-8.382	-7.362	-6.537	0.204	0.129
8.502	-7.938	2.884	-7.415	-7.849	-6.108	4.818	7.167
16.402	-6.307	0.124	-6.462	-6.749	-6.129	10.227	8.893
15.196	-7.570	4.679	-7.356	-8.282	-6.549	2.745	3.287
6.245	-5.618	3.538	-6.981	-7.994	-7.114	12.550	5.416
5.281	-8.754	0.601	-6.447	-6.942	-6.074	13.219	2.748
16.859	-7.674	4.013	-7.549	-7.550	-5.961	19.200	8.366
8.696	-8.609	1.760	-9.096	-5.840	-5.170	17.297	2.691
11.569	-7.224	2.782	-6.948	-6.497	-7.765	13.308	5.235
3.755	-7.055	4.112	-8.568	-8.023	-5.657	6.923	2.609
4.674	-6.545	2.991	-7.382	-6.894	-6.013	1.634	6.448
