-2.138	13.919	0.520	3.445
-0.840	13.998	-0.020	7.805
1.355	12.771	-0.035	6.753
-1.072	0.672	-0.798	0.067
0.961	1.376	1.019	6.022
0.124	6.392	-0.133	3.868
1.437	10.617	-0.715	9.160
-1.961	13.089	1.351	0.012
-0.198	8.152	-0.225	4.624
-1.208	16.400	-0.589	4.243
2.908	14.367	-0.294	4.609
0.825	19.373	-0.848	7.702
1.379	10.627	-1.120	3.225
-1.058	6.503	2.526	7.847
-0.469	2.113	1.655	4.714
-0.272	12.219	0.308	0.358
1.098	15.576	-1.257	1.759
-0.278	8.469	-0.865	7.218
0.702	1.816	-0.177	4.735
-2.052	5.329	0.791	1.527
-0.354	3.073	-1.332	3.411
-0.824	5.620	-2.330	6.074
-1.577	8.802	-1.449	1.917
0.508	10.543	0.334	7.384
0.282	9.148	0.391	2.428
0.033	17.507	0.452	9.174
-1.334	10.361	-0.130	2.691
1.127	18.872	0.184	7.655
0.350	12.754	-0.476	1.887
-0.299	19.154	0.862	2.875
0.023	4.814	-1.362	0.911
-0.262	13.522	0.455	5.762
-1.750	5.781	-0.849	6.834
-0.286	13.436	-0.335	5.466
-0.831	13.903	0.553	4.257
-0.979	1.360	1.039	6.444
-1.156	5.096	-1.118	6.476
-0.534	4.481	1.261	6.790
-2.003	13.357	0.660	6.358
0.964	16.888	-0.068	9.452
6.959	2.862	5.520	1.722
6.999	4.160	4.980	3.903
6.385	6.355	4.965	3.377
0.336	3.928	4.202	0.034
0.688	5.961	6.019	3.011
3.196	5.124	4.867	1.934
5.309	6.437	4.285	4.580
6.544	3.039	6.351	0.006
4.076	4.802	4.775	2.312
8.200	3.792	4.411	2.122
7.184	7.908	4.706	2.305
9.686	5.825	4.152	3.851
5.313	6.379	3.880	1.612
3.251	3.942	7.526	3.924
1.056	4.531	6.655	2.357
6.110	4.728	5.308	0.179
7.788	6.098	3.743	0.879
4.235	4.722	4.135	3.609
0.908	5.702	4.823	2.367
2.665	2.948	5.791	0.764
1.537	4.646	3.668	1.706
2.810	4.176	2.670	3.037
4.401	3.423	3.551	0.959
5.271	5.508	5.334	3.692
4.574	5.282	5.391	1.214
8.754	5.033	5.452	4.587
5.181	3.666	4.870	1.345
9.436	6.127	5.184	3.828
6.377	5.350	4.524	0.943
9.577	4.701	5.862	1.437
2.407	5.023	3.638	0.456
6.761	4.738	5.455	2.881
2.891	3.250	4.151	3.417
6.718	4.714	4.665	2.733
6.951	4.169	5.553	2.129
0.680	4.021	6.039	3.222
2.548	3.844	3.882	3.238
2.240	4.466	6.261	3.395
6.678	2.997	5.660	3.179
8.444	5.964	4.932	4.726
