11.593	8.165	-0.141	7.206	1.035	0.406
9.136	9.511	0.774	7.213	4.517	1.291
0.907	4.697	1.539	18.929	1.518	0.671
0.395	1.010	0.534	15.025	7.009	1.406
2.751	3.473	0.456	2.799	0.384	-0.061
5.744	4.700	0.531	9.652	4.450	-1.098
18.264	3.400	-0.551	14.037	7.703	1.162
2.003	0.064	0.803	11.668	3.868	-0.834
8.909	1.995	0.130	16.943	5.828	-0.199
3.888	1.521	0.296	1.625	7.642	0.389
19.126	2.887	-0.324	14.709	5.170	-0.043
14.898	1.192	0.312	2.790	7.317	-0.200
12.605	9.961	-0.977	17.968	0.516	0.199
9.708	2.064	1.535	8.317	1.396	-0.422
13.099	2.334	0.096	12.488	2.416	-1.199
3.338	2.548	-0.247	3.798	5.523	0.273
10.179	1.056	1.019	7.439	8.470	-0.428
8.190	5.142	-0.890	1.377	1.106	-0.134
7.047	7.612	-0.713	16.432	2.119	0.350
6.165	2.028	1.926	1.682	5.603	0.056
1.707	1.493	1.697	17.518	9.913	-0.845
13.665	1.934	-1.562	19.967	7.308	-0.038
18.034	9.934	0.959	2.777	0.314	1.041
5.101	1.295	1.838	2.757	0.327	-0.924
12.585	1.058	0.574	18.148	0.945	0.329
7.441	8.603	-0.422	19.005	1.874	-0.438
17.846	7.701	-0.059	11.685	4.052	0.184
14.048	9.671	1.834	14.232	7.663	-1.309
6.445	9.651	0.569	17.080	1.678	-1.233
12.033	5.490	0.751	13.228	5.005	1.939
1.932	8.106	0.593	0.404	3.601	-0.320
11.889	6.295	-1.151	11.610	2.447	-1.030
4.456	3.514	-1.006	18.462	8.225	-0.793
8.097	4.560	0.522	10.093	5.049	-1.468
15.174	7.062	-0.453	1.107	9.074	0.207
14.184	1.120	1.974	6.981	8.802	-0.051
13.473	3.649	1.659	3.219	1.769	1.184
5.725	5.750	1.142	0.113	9.471	-0.047
0.658	5.588	-0.021	12.399	1.690	-0.529
7.248	4.214	1.112	1.319	4.524	0.130
5.392	5.650	3.478	1.109	7.273	4.482
6.366	3.085	2.966	4.845	4.744	3.304
4.014	3.745	4.251	7.729	5.963	1.128
6.493	6.044	0.816	4.657	4.874	4.109
0.065	4.560	2.013	5.707	6.789	3.341
6.295	5.859	4.687	5.939	6.074	4.225
2.231	5.060	4.357	9.499	6.801	2.482
5.833	5.136	3.595	5.385	5.716	4.139
8.473	5.948	4.700	3.973	4.387	1.761
1.774	3.850	0.448	4.884	4.880	1.277
7.729	4.527	0.386	0.653	3.997	2.755
9.311	5.891	1.126	5.482	4.077	1.714
0.496	4.644	3.280	7.890	5.551	3.266
6.856	3.323	4.757	0.773	7.662	1.821
4.462	4.213	2.052	5.390	5.235	1.405
6.459	4.203	1.061	2.979	4.058	0.612
9.227	5.945	2.218	2.068	4.433	1.608
7.579	4.803	2.493	2.037	5.126	1.175
7.268	5.492	2.854	8.789	6.014	1.675
5.689	5.374	3.625	9.873	3.943	0.948
9.042	6.758	3.559	8.782	6.479	0.614
0.047	5.596	4.862	1.517	5.926	3.139
7.642	3.659	3.848	7.489	5.661	3.525
0.037	5.405	4.090	8.110	5.122	2.040
4.742	3.046	0.999	5.584	5.243	3.151
3.079	5.123	2.776	1.723	5.171	2.864
1.530	3.944	0.699	9.012	4.921	4.950
2.803	6.538	4.114	9.058	5.521	1.605
7.627	3.112	1.245	8.238	5.213	2.797
1.488	5.950	1.126	2.711	4.193	4.748
5.737	5.014	1.594	8.420	5.594	1.758
3.161	3.881	3.483	8.917	5.351	3.552
1.376	5.257	2.249	0.075	4.712	0.717
3.440	4.398	0.570	5.111	5.133	4.839
9.722	4.405	4.762	1.464	4.676	0.711
6.060	6.052	4.977	9.233	4.959	0.271
9.676	4.890	4.799	6.100	4.912	4.592
4.572	5.443	4.908	3.782	5.032	2.251
1.684	6.138	4.136	6.735	5.051	2.946
3.181	4.961	3.302	3.126	4.520	2.802
